date,cash_eod,option_mv_eod,etf_mv_eod,equity_eod,realized_pnl_cum,unrealized_pnl_eod,daily_pnl,total_pnl_cum,drawdown,equity_curve,daily_return,cum_return,drawdown_pct,rolling_sharpe_60d,benchmark_price,benchmark_shares,benchmark_cash,benchmark_equity,benchmark_return,benchmark_daily_return,excess_equity,excess_return,excess_daily_return
2023-11-23,10551.0,0.0,0.0,10551.0,10551.0,0.0,0.0,10551.0,0.0,1010551.0,0.0,0.010551,0.0,3.000396079386889,1.911,436871,2.280999999959022,834862.762,-0.16513723800000002,0.006319097949759822,175688.238,0.17568823800000002,-0.006319097949759822
2023-11-24,10613.0,-62.00000000000001,0.0,10551.0,10613.0,-62.00000000000001,0.0,10551.0,0.0,1010551.0,0.0,0.010551,0.0,2.3980418739290226,1.888,436871,2.280999999959022,824814.7289999999,-0.17518527100000003,-0.012035550580707377,185736.27100000007,0.18573627100000004,0.012035550580707377
2023-11-27,10613.0,-124.00000000000001,0.0,10489.0,10613.0,-124.00000000000001,-62.0,10489.0,-62.0,1010489.0,-6.2e-05,0.010489,-6.2e-05,4.04849376586309,1.878,436871,2.280999999959022,820446.0189999999,-0.1795539810000002,-0.005296595521877556,190042.98100000015,0.1900429810000002,0.005234595521877556
2023-11-28,10613.0,-62.00000000000001,0.0,10551.0,10613.0,-62.00000000000001,62.0,10551.0,0.0,1010551.0,6.2e-05,0.010551,0.0,3.593676674330242,1.89,436871,2.280999999959022,825688.4709999999,-0.17431152900000013,0.006389758593002615,184862.5290000001,0.18486252900000014,-0.006327758593002614
2023-11-29,10613.0,-62.00000000000001,0.0,10551.0,10613.0,-62.00000000000001,0.0,10551.0,0.0,1010551.0,0.0,0.010551,0.0,3.2212256264077843,1.867,436871,2.280999999959022,815640.438,-0.18435956200000003,-0.012169278551062535,194910.56200000003,0.19491056200000004,0.012169278551062535
2023-11-30,10613.0,-310.0,0.0,10303.0,10613.0,-310.0,-248.0,10303.0,-248.0,1010303.0,-0.000248,0.010303,-0.000248,2.5476361878269014,1.874,436871,2.280999999959022,818698.535,-0.181301465,0.0037493199914151454,191604.46499999997,0.191604465,-0.003997319991415145
2023-12-01,10613.0,-62.00000000000001,0.0,10551.0,10613.0,-62.00000000000001,248.0,10551.0,0.0,1010551.0,0.000248,0.010551,0.0,2.7401387479237083,1.881,436871,2.280999999959022,821756.632,-0.17824336800000007,0.0037353150998369333,188794.36800000002,0.18879436800000007,-0.0034873150998369334
2023-12-04,10613.0,-124.00000000000001,0.0,10489.0,10613.0,-124.00000000000001,-62.0,10489.0,-62.0,1010489.0,-6.2e-05,0.010489,-6.2e-05,2.541550502591124,1.858,436871,2.280999999959022,811708.599,-0.18829140099999997,-0.012227504602603467,198780.40099999995,0.19878040099999997,0.012165504602603468
2023-12-05,10613.0,-310.0,0.0,10303.0,10613.0,-310.0,-186.0,10303.0,-248.0,1010303.0,-0.000186,0.010303,-0.000248,1.949894390610926,1.823,436871,2.280999999959022,796418.114,-0.20358188600000005,-0.018837406698459902,213884.88600000006,0.21388488600000005,0.018651406698459903
2023-12-06,10613.0,-185.99999999999997,0.0,10427.0,10613.0,-185.99999999999997,124.0,10427.0,-124.0,1010427.0,0.000124,0.010427,-0.000124,2.145315160077981,1.834,436871,2.280999999959022,801223.695,-0.1987763050000001,0.006033992591986781,209203.30500000005,0.2092033050000001,-0.005909992591986781
